player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day
P3594,2025-12-22,7,Casual,9.2,1.5,8.2,0.0,0,45,1,8,0,4,0.4019,0,0
P7122,2025-12-05,24,Casual,7.0,0.5,26.8,0.0,6,45,1,8,0,3,0.613,0,0
P5755,2025-08-18,133,Hardcore,210.9,12.1,140.5,67.16,0,112,37,168,4,100,0.0,0,0
P7602,2025-09-17,103,Casual,34.6,2.5,5.5,0.0,5,45,1,6,0,17,0.4197,0,0
P6577,2025-09-23,97,Whale,170.5,15.8,84.4,1183.77,0,97,48,279,78,85,0.0,0,0
P10175,2025-11-18,41,Casual,27.1,0.5,14.2,0.0,16,45,10,0,0,13,0.7838,1,0
P3063,2025-09-27,93,Regular,42.3,3.3,56.0,85.75,2,75,17,42,5,21,0.0,0,0
P9949,2025-10-28,62,Regular,30.3,3.6,51.7,16.9,2,75,18,25,1,15,0.1783,0,0
P3000,2025-09-25,95,Casual,6.4,0.6,5.0,0.0,6,45,9,4,0,3,0.5218,0,0
P7199,2025-08-21,130,Casual,4.5,1.5,18.0,0.0,0,45,3,42,0,2,0.3018,0,0
P9854,2025-11-16,43,Regular,50.3,3.6,31.6,49.91,1,75,6,25,3,25,0.118,0,0
P2652,2025-12-23,6,Casual,1.2,0.5,5.2,0.0,11,45,5,11,0,0,0.846,1,0
P6273,2025-08-26,125,Hardcore,168.3,7.6,119.2,81.98,6,112,42,189,5,84,0.0328,0,0
P3301,2025-10-10,80,Regular,26.6,6.5,33.7,15.78,3,75,10,43,1,13,0.1507,0,0
P4028,2025-12-11,18,Regular,35.2,2.5,14.9,47.51,3,75,22,63,3,17,0.3313,0,0
P5815,2025-11-07,52,Hardcore,174.4,6.9,99.0,94.36,4,112,66,145,6,87,0.0,0,0
P4022,2025-03-29,275,Regular,34.8,2.6,37.9,27.99,1,75,11,50,1,17,0.1725,0,0
P5252,2025-11-01,58,Casual,8.9,3.8,29.1,0.0,0,45,9,5,0,4,0.2367,0,0
P5151,2025-06-27,185,Casual,4.8,3.1,47.8,0.0,0,45,2,1,0,2,0.232,0,0
P8879,2025-11-11,48,Casual,1.9,0.6,14.2,0.0,0,45,6,4,0,0,0.2885,0,0
P10316,2025-12-28,1,Hardcore,84.4,10.6,113.5,159.47,0,112,35,114,10,42,0.0,0,0
P9839,2025-12-04,25,Casual,8.0,0.5,14.6,0.0,16,45,3,0,0,4,0.9227,1,0
P2073,2025-12-25,4,Casual,10.0,1.9,17.7,0.0,0,45,12,14,0,5,0.3828,0,0
P3901,2025-12-01,28,Hardcore,139.9,23.9,107.1,53.16,2,112,61,123,3,69,0.0298,0,0
P4039,2025-07-24,158,Regular,31.4,2.6,13.3,19.08,4,75,22,30,1,15,0.227,0,0
P1394,2025-12-25,4,Casual,1.0,3.1,13.3,0.0,7,45,7,2,0,0,0.81,1,0
P9777,2025-08-15,136,Casual,3.3,2.9,26.2,0.0,0,45,6,0,0,1,0.2169,0,0
P10452,2025-11-07,52,Casual,56.7,1.6,14.6,0.0,0,45,8,6,0,28,0.3122,0,0
P10334,2025-09-16,104,Casual,33.6,0.9,10.5,0.0,6,45,3,6,0,16,0.4429,0,0
P2969,2025-08-26,125,Casual,8.5,2.4,29.5,0.0,11,45,4,1,0,4,0.6262,1,0
P2234,2025-12-11,18,Regular,25.3,4.5,30.4,24.31,11,75,6,26,1,12,0.6393,1,0
P1527,2025-12-23,6,Casual,1.0,3.1,5.3,0.0,0,45,0,12,0,0,0.4984,0,0
P5680,2025-10-24,66,Casual,5.9,2.0,5.0,0.0,0,45,6,30,0,2,0.2353,0,0
P3268,2025-10-06,84,Casual,8.4,3.8,5.0,0.0,1,45,5,67,0,4,0.4304,0,0
P5807,2025-07-24,158,Whale,129.4,11.8,136.8,389.69,1,97,61,282,25,64,0.0,0,0
P1110,2025-12-02,27,Casual,1.0,1.9,27.8,0.0,0,45,3,24,0,0,0.4702,0,0
P6007,2025-10-15,75,Hardcore,111.0,8.9,106.6,159.48,1,112,43,161,10,55,0.0,0,0
P6036,2025-11-16,43,Regular,20.7,4.8,39.0,22.09,1,75,11,42,1,10,0.0935,0,0
P6001,2025-08-28,123,Regular,33.2,3.2,55.2,15.08,2,75,16,73,1,16,0.1511,0,0
P6197,2025-05-24,219,Casual,8.1,2.1,28.9,0.0,6,45,1,8,0,4,0.6171,0,0
P6260,2025-09-21,99,Casual,30.3,3.3,5.0,0.0,14,45,1,10,0,15,0.6928,1,0
P1904,2025-10-06,84,Regular,52.5,4.9,37.1,31.22,0,75,24,48,2,26,0.0,0,0
P6852,2025-12-14,15,Hardcore,147.5,4.5,100.7,136.15,2,112,45,159,9,73,0.0906,0,0
P2649,2025-07-31,151,Regular,38.0,4.7,41.5,34.47,1,75,15,53,2,19,0.1749,0,0
P2738,2025-09-08,112,Casual,12.4,1.4,24.0,0.0,0,45,1,1,0,6,0.283,0,0
P5592,2025-07-29,153,Regular,36.8,6.5,50.5,22.65,1,75,8,54,1,18,0.1225,0,0
P5616,2025-12-03,26,Hardcore,118.4,17.0,74.2,62.97,1,112,31,113,4,59,0.0245,0,0
P8380,2025-09-06,114,Regular,35.5,3.0,18.1,18.66,2,75,15,88,1,17,0.1622,0,0
P1547,2025-07-02,180,Regular,57.5,1.7,46.1,62.68,1,75,12,39,4,28,0.0187,0,0
P7973,2025-04-24,249,Regular,42.8,1.7,59.9,35.3,0,75,15,45,2,21,0.0133,0,0
P9001,2025-11-13,46,Regular,38.1,7.4,68.7,48.72,2,75,14,64,3,19,0.1125,0,0
P5541,2025-10-08,82,Regular,30.2,2.2,36.7,25.76,2,75,14,68,1,15,0.1879,0,0
P6230,2025-12-11,18,Regular,17.9,4.5,34.5,13.02,1,75,9,89,1,8,0.2274,0,0
P9033,2025-12-03,26,Casual,3.3,1.8,40.3,10.0,1,45,8,11,1,1,0.5162,0,0
P8996,2025-08-23,128,Casual,1.0,0.7,8.9,0.0,4,45,2,9,0,0,0.4832,0,0
P1878,2025-12-20,9,Casual,4.1,1.4,17.8,0.0,5,45,1,6,0,2,0.6688,0,0
P2222,2025-08-21,130,Regular,53.6,2.6,72.0,25.39,6,75,33,55,1,26,0.2715,0,0
P6683,2025-08-23,128,Casual,7.0,0.5,26.8,0.0,3,45,2,0,0,3,0.2333,0,0
P5910,2025-12-03,26,Hardcore,104.7,8.8,72.9,91.02,0,112,38,61,6,52,0.0,0,0
P1465,2025-11-18,41,Casual,5.6,1.3,36.2,0.0,1,45,1,6,0,2,0.3129,0,0
P7171,2025-09-25,95,Regular,37.4,7.6,66.4,11.84,5,75,9,28,1,18,0.2154,0,0
P2011,2025-09-19,101,Whale,214.0,8.9,121.2,615.98,6,97,43,287,41,100,0.0,0,0
P9385,2025-08-22,129,Regular,58.3,6.0,16.0,52.35,0,75,7,57,3,29,0.1149,0,0
P5983,2025-11-17,42,Hardcore,197.2,15.3,51.5,62.52,2,112,31,99,4,98,0.0,0,0
P2818,2025-08-24,127,Regular,30.2,2.6,58.6,9.97,2,75,14,86,1,15,0.1572,0,0
P1595,2025-09-12,108,Regular,31.0,3.8,35.4,31.85,5,75,23,110,2,15,0.2218,0,0
P2300,2025-11-08,51,Casual,2.2,1.8,26.3,0.0,1,45,8,1,0,1,0.1996,0,0
P5948,2025-11-05,54,Hardcore,197.4,19.3,123.1,218.89,7,112,49,140,14,98,0.0,1,0
P4226,2025-11-12,47,Casual,10.2,0.6,5.0,0.0,6,45,5,14,0,5,0.5673,0,0
P2612,2025-12-09,20,Regular,20.0,9.7,31.2,3.33,1,75,14,53,1,10,0.2106,0,0
P6050,2025-06-29,183,Casual,11.1,0.5,5.2,0.0,17,45,2,1,0,5,0.8605,1,0
P4456,2025-12-28,1,Regular,44.6,6.7,37.2,9.05,4,75,15,47,1,22,0.3543,0,0
P7749,2025-12-11,18,Regular,35.6,6.3,28.4,17.77,2,75,30,29,1,17,0.3069,0,0
P5068,2025-08-07,144,Regular,20.6,4.0,43.3,53.46,0,75,8,53,3,10,0.0308,0,0
P6644,2025-12-04,25,Regular,25.3,4.1,49.2,23.91,13,75,18,55,1,12,0.6692,1,0
P8290,2025-11-06,53,Regular,25.4,4.1,28.8,72.82,0,75,26,56,4,12,0.169,0,0
P2111,2025-12-08,21,Casual,2.7,1.8,14.6,0.0,0,45,1,1,0,1,0.5338,0,0
P3917,2025-10-05,85,Hardcore,199.9,11.9,131.1,97.82,2,112,38,232,6,99,0.0,0,0
P3410,2025-09-25,95,Regular,23.5,2.0,50.8,22.75,1,75,6,40,1,11,0.2486,0,0
P8508,2025-12-12,17,Regular,37.0,4.7,14.9,24.61,7,75,8,50,1,18,0.4332,1,0
P5969,2025-10-07,83,Regular,29.4,7.1,21.2,20.87,0,75,8,91,1,14,0.0641,0,0
P1650,2025-04-25,248,Casual,15.6,4.9,8.1,0.0,0,45,5,2,0,7,0.3482,0,0
P5066,2025-03-05,299,Casual,68.7,0.9,10.1,0.0,15,45,7,12,0,34,0.8014,1,0
P4112,2025-12-21,8,Regular,36.3,2.5,39.9,25.55,1,75,22,103,1,18,0.2325,0,0
P7197,2025-12-24,5,Hardcore,142.0,12.5,131.2,58.07,2,112,44,179,3,71,0.029,0,0
P6559,2025-05-29,214,Regular,29.6,7.0,37.3,13.27,1,75,9,51,1,14,0.1364,0,0
P5113,2025-10-20,70,Casual,5.5,3.8,8.0,0.0,11,45,5,3,0,2,0.7185,1,0
P1833,2025-12-03,26,Casual,8.7,1.0,23.0,0.0,8,45,1,17,0,4,0.7636,1,0
P6800,2025-10-29,61,Casual,2.6,3.2,12.4,0.0,5,45,2,13,0,1,0.4029,0,0
P4107,2025-05-28,215,Casual,25.3,2.7,23.6,0.0,0,45,3,1,0,12,0.322,0,0
P9369,2025-07-18,164,Casual,3.8,3.1,11.3,0.0,3,45,8,6,0,1,0.4372,0,0
P6943,2025-12-16,13,Hardcore,167.1,8.3,116.1,54.06,2,112,62,136,3,83,0.0,0,0
P8884,2025-12-11,18,Casual,5.2,3.5,12.9,0.0,5,45,1,5,0,2,0.6913,0,0
P4513,2025-09-02,118,Hardcore,252.7,11.2,102.0,40.17,0,112,13,166,2,100,0.0,0,0
P2707,2024-12-29,365,Casual,11.5,2.4,13.2,0.0,2,45,1,5,0,5,0.4153,0,0
P5495,2025-11-15,44,Regular,30.4,2.1,42.9,21.68,1,75,24,44,1,15,0.1643,0,0
P5701,2025-12-28,1,Casual,5.6,4.2,21.9,0.0,1,45,18,1,0,2,0.4662,0,0
P5973,2025-12-14,15,Regular,22.7,4.8,33.8,33.6,14,75,23,50,2,11,0.7171,1,0
P10169,2025-08-10,141,Casual,1.5,3.8,7.8,0.0,13,45,5,4,0,0,0.8126,1,0
P6476,2025-09-01,119,Casual,1.3,1.0,17.7,0.0,8,45,3,8,0,0,0.6656,1,0
P6131,2024-12-29,365,Regular,33.9,8.2,45.3,19.89,2,75,15,58,1,16,0.095,0,0
P4551,2025-10-21,69,Casual,2.1,0.5,5.5,0.0,2,45,5,45,0,1,0.4039,0,0
P4496,2025-05-07,236,Hardcore,116.8,19.2,120.0,115.48,4,112,23,106,7,58,0.0,0,0
P9595,2025-05-10,233,Regular,48.4,3.3,41.7,19.88,2,75,22,46,1,24,0.1456,0,0
P9618,2025-11-17,42,Casual,16.9,1.0,12.8,0.0,11,45,1,6,0,8,0.6438,1,0
P2398,2025-11-24,35,Regular,47.5,4.1,34.0,31.46,0,75,16,78,2,23,0.0684,0,0
P2985,2025-10-10,80,Casual,23.1,2.3,29.3,0.0,1,45,3,13,0,11,0.3273,0,0
P2921,2025-12-06,23,Casual,20.2,4.6,18.9,0.0,9,45,5,1,0,10,0.6624,1,0
P1047,2025-12-28,1,Regular,46.1,3.2,90.0,16.63,0,75,26,19,1,23,0.1514,0,0
P5895,2025-12-23,6,Casual,36.9,2.1,10.6,0.0,6,45,0,1,0,18,0.7382,0,0
P9674,2025-12-08,21,Casual,4.4,5.2,11.3,0.0,17,45,3,12,0,2,0.95,1,0
P6923,2025-11-10,49,Regular,26.4,9.4,22.7,80.92,0,75,9,23,5,13,0.0349,0,0
P7702,2025-12-15,14,Casual,18.6,3.3,16.1,0.0,0,45,3,8,0,9,0.4048,0,0
P3910,2025-10-18,72,Casual,35.9,1.9,8.3,0.0,0,45,1,0,0,17,0.2366,0,0
P8393,2025-08-14,137,Regular,68.8,8.3,19.1,7.56,0,75,26,41,1,34,0.0,0,0
P3374,2025-05-25,218,Regular,22.7,4.0,43.7,32.64,0,75,21,38,2,11,0.0344,0,0
P7764,2025-08-05,146,Hardcore,230.9,5.4,118.1,233.91,6,112,69,153,15,100,0.0,0,0
P4134,2025-09-25,95,Casual,7.1,3.2,10.2,0.0,9,45,4,15,0,3,0.5907,1,0
P5108,2025-07-30,152,Hardcore,138.5,8.1,87.9,92.08,0,112,14,142,6,69,0.0,0,0
P9099,2025-12-28,1,Regular,50.6,4.4,46.8,29.54,1,75,3,28,1,25,0.2658,0,0
P10131,2025-09-29,91,Regular,36.0,4.6,25.8,14.44,3,75,14,40,1,18,0.0968,0,0
P7026,2025-09-11,109,Hardcore,136.5,14.2,108.0,133.52,2,112,30,245,8,68,0.0,0,0
P9403,2025-10-10,80,Regular,50.4,4.8,72.5,7.29,0,75,7,25,1,25,0.1278,0,0
P3951,2025-07-12,170,Regular,69.1,3.6,44.3,25.49,8,75,27,30,1,34,0.3165,1,0
P9897,2025-10-13,77,Regular,48.0,7.4,43.7,4.35,11,75,21,27,1,24,0.4153,1,0
P6399,2025-09-17,103,Hardcore,110.3,12.1,105.0,114.4,0,112,27,134,7,55,0.0,0,0
P2986,2025-11-30,29,Regular,38.1,11.4,42.6,26.97,1,75,23,9,1,19,0.2899,0,0
P8152,2024-12-29,365,Whale,102.0,9.2,134.4,565.25,2,97,72,215,37,51,0.0,0,0
P3277,2025-10-08,82,Regular,36.2,2.3,62.8,45.66,1,75,28,46,3,18,0.071,0,0
P7712,2025-10-29,61,Regular,21.0,4.8,92.4,42.47,0,75,12,38,2,10,0.0188,0,0
P1019,2025-12-02,27,Casual,4.6,3.1,15.7,0.0,13,45,2,19,0,2,0.8918,1,0
P7889,2025-12-06,23,Regular,59.5,4.9,32.5,9.98,0,75,13,38,1,29,0.2372,0,0
P4276,2025-10-21,69,Hardcore,191.0,9.7,144.7,52.72,0,112,30,217,3,95,0.0,0,0
P1397,2025-09-27,93,Regular,62.0,6.1,12.8,13.92,2,75,16,41,1,31,0.1116,0,0
P7829,2025-10-19,71,Regular,45.2,4.8,16.2,35.05,0,75,9,37,2,22,0.0745,0,0
P10558,2025-08-28,123,Regular,28.7,6.7,38.0,40.35,1,75,26,78,2,14,0.0,0,0
P2504,2025-10-20,70,Casual,5.0,0.8,9.6,0.0,0,45,2,4,0,2,0.2526,0,0
P10466,2025-06-18,194,Hardcore,126.2,10.6,140.4,109.47,0,112,57,103,7,63,0.0,0,0
P3922,2025-11-09,50,Hardcore,192.6,9.0,75.4,58.6,2,112,27,92,3,96,0.0,0,0
P4743,2025-09-25,95,Casual,2.5,2.2,5.6,0.0,4,45,1,1,0,1,0.4452,0,0
P7721,2025-11-17,42,Casual,21.3,0.7,14.1,0.0,14,45,5,9,0,10,0.9298,1,0
P1859,2025-10-07,83,Casual,19.2,0.7,5.4,0.0,8,45,4,7,0,9,0.5694,1,0
P6762,2025-10-18,72,Hardcore,165.5,14.4,82.7,70.11,2,112,32,139,4,82,0.0,0,0
P7742,2025-08-11,140,Regular,51.8,7.1,35.8,17.41,2,75,20,49,1,25,0.1203,0,0
P7762,2025-12-12,17,Casual,1.0,1.3,14.2,0.0,4,45,2,2,0,0,0.5767,0,0
P8787,2025-10-01,89,Hardcore,114.3,9.3,125.4,109.98,5,112,44,149,7,57,0.0047,0,0
P3418,2025-08-15,136,Casual,11.5,1.2,20.4,0.0,13,45,6,26,0,5,0.8182,1,0
P10133,2025-10-02,88,Casual,3.3,6.4,16.2,0.0,12,45,1,27,0,1,0.698,1,0
P1369,2025-10-07,83,Casual,22.7,0.9,19.3,0.0,1,45,3,18,0,11,0.393,0,0
P6541,2025-11-27,32,Regular,46.3,5.9,58.3,32.29,8,75,19,44,2,23,0.3611,1,0
P6449,2025-11-19,40,Casual,60.7,2.8,22.5,0.0,6,45,0,0,0,30,0.5662,0,0
P2239,2025-11-30,29,Casual,9.3,1.6,7.7,0.0,4,45,4,0,0,4,0.5164,0,0
P4803,2025-11-02,57,Whale,153.1,10.8,158.3,1163.68,0,97,93,354,77,76,0.0,0,0
P2399,2025-10-20,70,Regular,23.6,2.2,50.4,36.25,1,75,15,19,2,11,0.0748,0,0
P2549,2025-03-29,275,Regular,50.1,8.9,37.4,15.23,6,75,29,63,1,25,0.2119,0,0
P8912,2025-10-06,84,Regular,57.8,4.6,31.5,7.67,4,75,11,45,1,28,0.2487,0,0
P6440,2025-07-04,178,Regular,33.2,5.2,49.3,21.09,2,75,14,27,1,16,0.1438,0,0
P6620,2025-11-09,50,Casual,7.1,1.9,5.9,0.0,9,45,7,24,0,3,0.6392,1,0
P10083,2025-07-24,158,Hardcore,108.1,9.6,125.9,124.73,2,112,45,68,8,54,0.0,0,0
P7952,2025-09-28,92,Regular,34.7,4.0,57.4,31.73,3,75,12,49,2,17,0.2337,0,0
P3161,2025-10-01,89,Regular,57.9,3.0,54.0,10.68,9,75,9,32,1,28,0.4601,1,0
P3058,2025-12-18,11,Regular,31.3,4.7,65.7,6.81,3,75,23,46,1,15,0.3629,0,0
P8979,2025-08-07,144,Regular,55.2,1.6,18.5,17.67,0,75,15,84,1,27,0.0858,0,0
P2792,2024-12-29,365,Regular,17.2,3.6,85.2,31.65,0,75,24,35,2,8,0.0299,0,0
P2848,2025-11-26,33,Hardcore,183.4,12.4,128.1,171.32,0,112,40,142,11,91,0.0,0,0
P2243,2025-11-10,49,Hardcore,121.5,3.6,87.4,35.73,4,112,33,113,2,60,0.0264,0,0
P8885,2025-10-22,68,Hardcore,110.0,17.1,60.3,21.65,3,112,40,115,1,55,0.0,0,0
P7817,2025-12-24,5,Hardcore,227.1,14.6,79.9,180.39,2,112,35,154,12,100,0.0033,0,0
P7877,2025-11-08,51,Casual,8.9,1.8,9.8,0.0,0,45,1,4,0,4,0.3182,0,0
P2930,2025-09-15,105,Regular,42.2,6.9,26.2,6.47,2,75,7,34,1,21,0.189,0,0
P5879,2025-12-26,3,Hardcore,165.7,15.3,149.5,140.55,9,112,28,129,9,82,0.2548,1,0
P8027,2025-08-05,146,Whale,142.0,15.5,69.4,867.83,1,97,36,413,57,71,0.0,0,0
P8392,2025-06-23,189,Hardcore,117.4,5.5,107.7,173.78,3,112,32,105,11,58,0.0,0,0
P3978,2025-12-13,16,Regular,38.5,10.3,20.7,62.44,0,75,27,55,4,19,0.1465,0,0
P2668,2025-09-16,104,Casual,10.0,1.2,11.2,0.0,14,45,11,2,0,5,0.7519,1,0
P8917,2025-08-03,148,Casual,42.5,1.3,15.8,0.0,1,45,0,3,0,21,0.3377,0,0
P5510,2025-04-29,244,Casual,3.5,1.4,13.6,0.0,0,45,12,1,0,1,0.3238,0,0
P8886,2025-11-25,34,Casual,2.8,1.3,5.3,0.0,1,45,4,6,0,1,0.3464,0,0
P6992,2025-03-03,301,Regular,69.0,6.0,62.7,23.12,10,75,7,49,1,34,0.4097,1,0
P7182,2025-11-06,53,Casual,1.0,1.4,7.7,0.0,1,45,2,3,0,0,0.3298,0,0
P2796,2025-12-07,22,Regular,42.1,4.0,66.2,18.08,0,75,14,67,1,21,0.1701,0,0
P4667,2025-11-29,30,Casual,4.0,2.7,8.4,0.0,1,45,3,4,0,2,0.3333,0,0
P5741,2025-10-09,81,Casual,1.8,3.1,14.0,0.0,0,45,0,1,0,0,0.2921,0,0
P5272,2025-12-13,16,Casual,11.6,1.3,9.0,0.0,14,45,3,4,0,5,0.95,1,0
P7284,2025-12-12,17,Casual,9.8,3.3,6.6,0.0,9,45,1,2,0,4,0.7788,1,0
P5851,2025-09-03,117,Casual,12.5,1.1,17.6,0.0,0,45,10,10,0,6,0.3674,0,0
P4845,2025-12-17,12,Regular,19.7,8.2,36.6,34.49,0,75,15,50,2,9,0.0612,0,0
P10026,2025-12-09,20,Regular,42.3,4.9,73.1,29.92,0,75,14,33,1,21,0.2187,0,0
P1182,2025-11-15,44,Hardcore,250.5,11.8,91.1,119.25,2,112,33,111,7,100,0.0,0,0
P2001,2025-12-16,13,Regular,23.7,4.0,49.1,23.22,1,75,13,64,1,11,0.286,0,0
P7992,2025-10-19,71,Casual,27.4,2.6,6.3,0.0,2,45,3,29,0,13,0.3132,0,0
P5915,2025-12-18,11,Hardcore,148.6,7.8,76.0,113.47,7,112,46,179,7,74,0.2325,1,0
P6886,2025-09-16,104,Regular,47.4,5.1,18.7,27.88,2,75,20,56,1,23,0.0538,0,0
P6878,2025-12-23,6,Regular,25.2,3.4,24.2,21.45,5,75,10,36,1,12,0.4704,0,0
P5347,2025-11-10,49,Regular,27.7,3.7,37.4,23.97,5,75,15,43,1,13,0.2801,0,0
P6759,2025-12-28,1,Casual,20.1,3.4,20.7,10.0,3,45,2,2,1,10,0.6602,0,0
P1844,2025-12-17,12,Casual,1.2,0.5,10.5,0.0,7,45,2,4,0,0,0.7259,1,0
P8059,2025-12-22,7,Hardcore,155.1,14.8,81.7,37.0,1,112,46,224,2,77,0.0256,0,0
P1380,2025-08-12,139,Casual,1.5,1.5,5.0,0.0,12,45,7,1,0,0,0.699,1,0
P3657,2025-12-28,1,Hardcore,103.9,12.7,90.2,147.42,12,112,66,226,9,51,0.3998,1,0
P7125,2025-10-23,67,Hardcore,154.9,18.5,115.3,123.43,3,112,35,159,8,77,0.0,0,0
P6277,2025-09-26,94,Casual,15.3,2.6,23.1,0.0,2,45,6,0,0,7,0.3961,0,0
P10959,2025-10-28,62,Casual,6.9,2.4,6.4,0.0,3,45,1,5,0,3,0.4233,0,0
P3588,2025-04-08,265,Casual,1.0,1.2,33.2,0.0,3,45,7,35,0,0,0.4251,0,0
P8715,2025-11-21,38,Whale,140.8,15.1,97.8,548.36,2,97,71,361,36,70,0.0,0,0
P2331,2025-12-16,13,Regular,20.1,7.7,31.9,34.48,5,75,13,21,2,10,0.4197,0,0
P5440,2025-11-24,35,Hardcore,114.8,8.7,117.5,165.26,9,112,32,101,11,57,0.0567,1,0
P9080,2025-11-24,35,Casual,6.3,1.7,10.9,0.0,2,45,0,35,0,3,0.3474,0,0
P7803,2025-08-10,141,Regular,36.6,4.1,20.6,37.8,4,75,4,69,2,18,0.2455,0,0
P1760,2025-12-25,4,Casual,12.0,1.9,11.0,10.0,8,45,9,14,1,6,0.7615,1,0
P7881,2025-08-01,150,Casual,14.6,1.2,32.3,0.0,0,45,1,2,0,7,0.351,0,0
P5753,2025-10-21,69,Regular,31.0,5.3,72.4,41.62,4,75,41,18,2,15,0.2163,0,0
P10790,2025-12-18,11,Casual,9.9,0.5,23.3,0.0,1,45,0,7,0,4,0.4782,0,0
P7371,2025-08-24,127,Casual,5.0,2.5,8.2,0.0,0,45,10,16,0,2,0.2416,0,0
P8404,2025-08-17,134,Casual,26.5,1.1,5.1,0.0,6,45,5,22,0,13,0.518,0,0
P10137,2025-12-25,4,Casual,18.2,1.1,6.0,0.0,0,45,8,4,0,9,0.4385,0,0
P4349,2025-10-28,62,Casual,5.2,1.4,31.7,0.0,19,45,1,19,0,2,0.7218,1,0
P6594,2025-12-19,10,Casual,37.8,0.5,28.6,0.0,0,45,2,0,0,18,0.4189,0,0
P6737,2025-08-26,125,Casual,14.9,2.0,54.2,0.0,3,45,3,36,0,7,0.4006,0,0
P3625,2025-12-05,24,Whale,171.1,8.3,108.4,362.72,3,97,66,267,24,85,0.0161,0,0
P9032,2025-09-12,108,Casual,32.4,0.6,22.9,0.0,1,45,5,7,0,16,0.43,0,0
P6876,2025-12-13,16,Hardcore,158.7,11.7,101.9,62.97,0,112,40,87,4,79,0.1238,0,0
P9017,2025-06-14,198,Regular,29.0,8.2,41.1,30.17,0,75,26,40,2,14,0.0031,0,0
P4532,2025-11-14,45,Casual,12.8,6.1,14.5,0.0,3,45,4,11,0,6,0.3803,0,0
P7782,2025-12-23,6,Regular,27.9,3.3,35.6,3.23,6,75,9,85,1,13,0.4536,0,0
P9488,2025-08-18,133,Casual,17.2,1.1,28.5,0.0,4,45,6,5,0,8,0.4643,0,0
P10165,2025-08-14,137,Hardcore,112.9,9.2,104.2,128.83,6,112,24,109,8,56,0.0068,0,0
P3520,2025-12-24,5,Regular,24.5,5.2,28.4,13.43,1,75,8,75,1,12,0.3714,0,0
P4947,2025-11-09,50,Regular,89.6,3.2,21.7,12.42,0,75,13,44,1,44,0.069,0,0
P10663,2025-11-16,43,Casual,7.8,5.5,14.5,0.0,3,45,1,6,0,3,0.3385,0,0
P2444,2025-10-31,59,Hardcore,75.9,10.4,66.0,267.17,0,112,44,179,17,37,0.0,0,0
P3029,2025-11-26,33,Regular,34.2,4.9,49.0,7.47,2,75,7,93,1,17,0.2614,0,0
P7414,2025-10-16,74,Casual,2.2,1.7,11.6,0.0,1,45,5,6,0,1,0.2319,0,0
P4071,2025-07-04,178,Regular,44.2,9.1,16.4,48.54,0,75,22,50,3,22,0.001,0,0
P6928,2025-11-24,35,Regular,44.9,4.7,44.3,46.03,3,75,19,35,3,22,0.1268,0,0
P2875,2025-04-25,248,Regular,30.7,2.1,53.8,23.48,0,75,10,31,1,15,0.1081,0,0
P8820,2025-07-29,153,Casual,3.7,2.4,10.2,0.0,3,45,3,4,0,1,0.3788,0,0
P3959,2024-12-29,365,Hardcore,252.5,9.1,128.4,125.97,1,112,36,130,8,100,0.0,0,0
P1424,2025-08-15,136,Casual,10.4,3.6,32.4,0.0,0,45,5,3,0,5,0.2435,0,0
P4937,2025-08-22,129,Casual,37.2,0.5,18.6,0.0,5,45,2,27,0,18,0.465,0,0
P3149,2025-12-03,26,Hardcore,140.2,11.2,84.3,36.57,1,112,19,133,2,70,0.0911,0,0
P2956,2025-09-18,102,Regular,35.8,4.4,55.2,41.74,6,75,22,47,2,17,0.2368,0,0
P6233,2025-11-03,56,Regular,50.8,4.6,26.6,6.31,1,75,10,37,1,25,0.0357,0,0
P4208,2025-12-15,14,Regular,35.2,7.5,41.2,29.15,0,75,11,88,1,17,0.1126,0,0
P9856,2025-12-14,15,Casual,1.5,3.3,7.2,0.0,5,45,1,4,0,0,0.6369,0,0
P2684,2025-04-08,265,Casual,9.8,1.9,17.8,0.0,11,45,1,15,0,4,0.6923,1,0
P10877,2025-11-18,41,Casual,39.6,0.8,20.5,0.0,10,45,5,23,0,19,0.6416,1,0
P8891,2025-09-14,106,Regular,43.0,5.2,23.0,11.03,3,75,25,32,1,21,0.264,0,0
P7075,2025-12-12,17,Casual,34.2,1.1,14.6,0.0,7,45,5,0,0,17,0.6927,1,0
P6826,2025-11-28,31,Regular,58.3,6.5,38.9,28.29,1,75,15,60,1,29,0.0903,0,0
P10810,2025-12-10,19,Casual,3.0,1.7,9.3,0.0,0,45,1,0,0,1,0.4496,0,0
P4619,2025-12-26,3,Casual,8.0,1.4,13.5,0.0,12,45,4,18,0,4,0.8537,1,0
P10956,2025-08-18,133,Regular,31.3,1.5,75.1,39.11,0,75,13,84,2,15,0.1506,0,0
P1983,2025-11-20,39,Casual,34.1,2.3,7.6,0.0,3,45,4,4,0,17,0.4026,0,0
P10167,2025-11-16,43,Casual,13.1,2.8,11.1,0.0,1,45,1,12,0,6,0.3023,0,0
P2463,2025-11-23,36,Regular,16.8,1.7,61.6,20.83,0,75,12,50,1,8,0.0631,0,0
